date,country,Total,new_cases,population,growth,PerCapita
2020-03-06,Ecuador,13,0,17084357,0,7.609300133449564e-7
2020-03-07,Ecuador,13,0,17084357,0,7.609300133449564e-7
2020-03-08,Ecuador,14,1,17084357,0.2672612419124244,8.194630912945685e-7
2020-03-09,Ecuador,15,1,17084357,0.2581988897471611,8.779961692441805e-7
2020-03-10,Ecuador,15,0,17084357,0,8.779961692441805e-7
2020-03-11,Ecuador,17,2,17084357,0.3429971702850177,9.950623251434046e-7
2020-03-12,Ecuador,17,0,17084357,0,9.950623251434046e-7
2020-03-13,Ecuador,17,0,17084357,0,9.950623251434046e-7
2020-03-14,Ecuador,28,11,17084357,0.6267831705280087,1.638926182589137e-6
2020-03-15,Ecuador,28,0,17084357,0,1.638926182589137e-6
2020-03-16,Ecuador,37,9,17084357,0.4931969619160719,2.1657238841356452e-6
2020-03-17,Ecuador,58,21,17084357,0.6017216678143155,3.394918521077498e-6
2020-03-18,Ecuador,111,53,17084357,0.6909974511367444,6.497171652406936e-6
2020-03-19,Ecuador,199,88,17084357,0.6649895151627444,1.1648082511972795e-5
2020-03-20,Ecuador,367,168,17084357,0.6765838215438882,2.1481639607507616e-5
2020-03-21,Ecuador,506,139,17084357,0.5241217008598795,2.961773744250369e-5
2020-03-22,Ecuador,789,283,17084357,0.5989005558455777,4.618259850224389e-5
2020-03-23,Ecuador,981,192,17084357,0.4424010108874648,5.74209494685694e-5
2020-03-24,Ecuador,1082,101,17084357,0.30552521367677105,6.333279034148022e-5
2020-03-25,Ecuador,1173,91,17084357,0.2785298146159734,6.865930043489492e-5
2020-03-26,Ecuador,1403,230,17084357,0.40488816508945796,8.212190836330568e-5
2020-03-27,Ecuador,1595,192,17084357,0.34695269929572436,9.336025932963119e-5
2020-03-28,Ecuador,1823,228,17084357,0.353650347510109,1.0670580110214274e-4
2020-03-29,Ecuador,1924,101,17084357,0.22911744258087924,1.1261764197505356e-4
2020-03-30,Ecuador,1962,38,17084357,0.13916893275819883,1.148418989371388e-4
2020-03-31,Ecuador,2240,278,17084357,0.35228843701879126,1.3111409460713096e-4
2020-04-01,Ecuador,2748,508,17084357,0.4299554832919442,1.6084889820553388e-4
2020-04-02,Ecuador,3163,415,17084357,0.3622216899081263,1.8514012555462286e-4
2020-04-03,Ecuador,3368,205,17084357,0.24671234945361292,1.9713940653429333e-4
2020-04-04,Ecuador,3465,97,17084357,0.1673147572517977,2.028171150954057e-4
2020-04-05,Ecuador,3646,181,17084357,0.2228080897792798,2.1341160220428548e-4
2020-04-06,Ecuador,3747,101,17084357,0.16417946659413363,2.193234430771963e-4
2020-04-07,Ecuador,3747,0,17084357,0,2.193234430771963e-4
2020-04-08,Ecuador,4450,703,17084357,0.39746387016921125,2.6047219687577353e-4
2020-04-09,Ecuador,4965,515,17084357,0.3220653389889175,2.9061673201982377e-4
2020-04-10,Ecuador,7161,2196,17084357,0.5537698807759674,4.191553711971718e-4
2020-04-11,Ecuador,7257,96,17084357,0.11501568094107781,4.247745466803345e-4
2020-04-12,Ecuador,7466,209,17084357,0.16731279345746572,4.3700795997180344e-4
2020-04-13,Ecuador,7529,63,17084357,0.09147483318154624,4.40695543882629e-4
2020-04-14,Ecuador,7603,74,17084357,0.098655968555009535,4.450269916509003e-4
2020-04-15,Ecuador,7858,255,17084357,0.1801416257972362,4.5995292652805135e-4
2020-01-22,El Salvador,0,0,6420744,0,0
2020-01-23,El Salvador,0,0,6420744,0,0
2020-01-24,El Salvador,0,0,6420744,0,0
2020-01-25,El Salvador,0,0,6420744,0,0
2020-01-26,El Salvador,0,0,6420744,0,0
2020-01-27,El Salvador,0,0,6420744,0,0
2020-01-28,El Salvador,0,0,6420744,0,0
2020-01-29,El Salvador,0,0,6420744,0,0
2020-01-30,El Salvador,0,0,6420744,0,0
2020-01-31,El Salvador,0,0,6420744,0,0
2020-02-01,El Salvador,0,0,6420744,0,0
2020-02-02,El Salvador,0,0,6420744,0,0
2020-02-03,El Salvador,0,0,6420744,0,0
2020-02-04,El Salvador,0,0,6420744,0,0
2020-02-05,El Salvador,0,0,6420744,0,0
2020-02-06,El Salvador,0,0,6420744,0,0
2020-02-07,El Salvador,0,0,6420744,0,0
2020-02-08,El Salvador,0,0,6420744,0,0
2020-02-09,El Salvador,0,0,6420744,0,0
2020-02-10,El Salvador,0,0,6420744,0,0
2020-02-11,El Salvador,0,0,6420744,0,0
2020-02-12,El Salvador,0,0,6420744,0,0
2020-02-13,El Salvador,0,0,6420744,0,0
2020-02-14,El Salvador,0,0,6420744,0,0
2020-02-15,El Salvador,0,0,6420744,0,0
2020-02-16,El Salvador,0,0,6420744,0,0
2020-02-17,El Salvador,0,0,6420744,0,0
2020-02-18,El Salvador,0,0,6420744,0,0
2020-02-19,El Salvador,0,0,6420744,0,0
2020-02-20,El Salvador,0,0,6420744,0,0
2020-02-21,El Salvador,0,0,6420744,0,0
2020-02-22,El Salvador,0,0,6420744,0,0
2020-02-23,El Salvador,0,0,6420744,0,0
2020-02-24,El Salvador,0,0,6420744,0,0
2020-02-25,El Salvador,0,0,6420744,0,0
2020-02-26,El Salvador,0,0,6420744,0,0
2020-02-27,El Salvador,0,0,6420744,0,0
2020-02-28,El Salvador,0,0,6420744,0,0
2020-02-29,El Salvador,0,0,6420744,0,0
2020-03-01,El Salvador,0,0,6420744,0,0
2020-03-02,El Salvador,0,0,6420744,0,0
2020-03-03,El Salvador,0,0,6420744,0,0
2020-03-04,El Salvador,0,0,6420744,0,0
2020-03-05,El Salvador,0,0,6420744,0,0
2020-03-06,El Salvador,0,0,6420744,0,0
2020-03-07,El Salvador,0,0,6420744,0,0
2020-03-08,El Salvador,0,0,6420744,0,0
2020-03-09,El Salvador,0,0,6420744,0,0
2020-03-10,El Salvador,0,0,6420744,0,0
2020-03-11,El Salvador,0,0,6420744,0,0
2020-03-12,El Salvador,0,0,6420744,0,0
2020-03-13,El Salvador,0,0,6420744,0,0
2020-03-14,El Salvador,0,0,6420744,0,0
2020-03-15,El Salvador,0,0,6420744,0,0
2020-03-16,El Salvador,0,0,6420744,0,0
2020-03-17,El Salvador,0,0,6420744,0,0
2020-03-18,El Salvador,0,0,6420744,0,0
2020-03-19,El Salvador,1,1,6420744,1,1.557451908999954e-7
2020-03-20,El Salvador,1,0,6420744,0,1.557451908999954e-7
2020-03-21,El Salvador,3,2,6420744,0.816496580927726,4.6723557269998615e-7
2020-03-22,El Salvador,3,0,6420744,0,4.6723557269998615e-7
2020-03-23,El Salvador,3,0,6420744,0,4.6723557269998615e-7
2020-03-24,El Salvador,5,2,6420744,0.6324555320336759,7.787259544999769e-7
2020-03-25,El Salvador,9,4,6420744,0.6666666666666666,1.4017067180999584e-6
2020-03-26,El Salvador,13,4,6420744,0.5547001962252291,2.0246874816999403e-6
2020-03-27,El Salvador,13,0,6420744,0,2.0246874816999403e-6
2020-03-28,El Salvador,19,6,6420744,0.5619514869490163,2.9591586270999125e-6
2020-03-29,El Salvador,24,5,6420744,0.45643546458763845,3.737884581599889e-6
2020-03-30,El Salvador,30,6,6420744,0.44721359549995793,4.6723557269998615e-6
2020-03-31,El Salvador,32,2,6420744,0.25,4.983846108799853e-6
2020-04-01,El Salvador,32,0,6420744,0,4.983846108799853e-6
2020-04-02,El Salvador,41,9,6420744,0.4685212856658182,6.385552826899811e-6
2020-04-03,El Salvador,46,5,6420744,0.3296902366978935,7.164278781399788e-6
2020-04-04,El Salvador,56,10,6420744,0.4225771273642583,8.721730690399742e-6
2020-04-05,El Salvador,62,6,6420744,0.3110855084191276,9.656201835799713e-6
2020-04-06,El Salvador,69,7,6420744,0.31851102863530306,1.0746418172099682e-5
2020-04-07,El Salvador,78,9,6420744,0.3396831102433787,1.214812489019964e-5
2020-04-08,El Salvador,93,15,6420744,0.4016096644512494,1.4484302753699571e-5
2020-04-09,El Salvador,103,10,6420744,0.3115884764248779,1.6041754662699527e-5
2020-04-10,El Salvador,117,14,6420744,0.34591634777518054,1.822218733529946e-5
2020-04-11,El Salvador,118,1,6420744,0.09205746178983233,1.8377932526199455e-5
2020-04-12,El Salvador,125,7,6420744,0.23664319132398465,1.9468148862499422e-5
2020-04-13,El Salvador,137,12,6420744,0.29595817420019405,2.133709115329937e-5
2020-04-14,El Salvador,149,12,6420744,0.2837902619042413,2.3206033444099315e-5
2020-04-15,El Salvador,159,10,6420744,0.2507849312877596,2.4763485353099267e-5
2020-01-22,Equatorial Guinea,0,0,1308974,0,0
2020-01-23,Equatorial Guinea,0,0,1308974,0,0
2020-01-24,Equatorial Guinea,0,0,1308974,0,0
2020-01-25,Equatorial Guinea,0,0,1308974,0,0
2020-01-26,Equatorial Guinea,0,0,1308974,0,0
2020-01-27,Equatorial Guinea,0,0,1308974,0,0
2020-01-28,Equatorial Guinea,0,0,1308974,0,0
2020-01-29,Equatorial Guinea,0,0,1308974,0,0
2020-01-30,Equatorial Guinea,0,0,1308974,0,0
2020-01-31,Equatorial Guinea,0,0,1308974,0,0
2020-02-01,Equatorial Guinea,0,0,1308974,0,0
2020-02-02,Equatorial Guinea,0,0,1308974,0,0
2020-02-03,Equatorial Guinea,0,0,1308974,0,0
2020-02-04,Equatorial Guinea,0,0,1308974,0,0
2020-02-05,Equatorial Guinea,0,0,1308974,0,0
2020-02-06,Equatorial Guinea,0,0,1308974,0,0
2020-02-07,Equatorial Guinea,0,0,1308974,0,0
2020-02-08,Equatorial Guinea,0,0,1308974,0,0
2020-02-09,Equatorial Guinea,0,0,1308974,0,0
2020-02-10,Equatorial Guinea,0,0,1308974,0,0
2020-02-11,Equatorial Guinea,0,0,1308974,0,0
2020-02-12,Equatorial Guinea,0,0,1308974,0,0
2020-02-13,Equatorial Guinea,0,0,1308974,0,0
2020-02-14,Equatorial Guinea,0,0,1308974,0,0
2020-02-15,Equatorial Guinea,0,0,1308974,0,0
2020-02-16,Equatorial Guinea,0,0,1308974,0,0
2020-02-17,Equatorial Guinea,0,0,1308974,0,0
2020-02-18,Equatorial Guinea,0,0,1308974,0,0
2020-02-19,Equatorial Guinea,0,0,1308974,0,0
2020-02-20,Equatorial Guinea,0,0,1308974,0,0
2020-02-21,Equatorial Guinea,0,0,1308974,0,0
2020-02-22,Equatorial Guinea,0,0,1308974,0,0
2020-02-23,Equatorial Guinea,0,0,1308974,0,0
2020-02-24,Equatorial Guinea,0,0,1308974,0,0
2020-02-25,Equatorial Guinea,0,0,1308974,0,0
2020-02-26,Equatorial Guinea,0,0,1308974,0,0
2020-02-27,Equatorial Guinea,0,0,1308974,0,0
2020-02-28,Equatorial Guinea,0,0,1308974,0,0
2020-02-29,Equatorial Guinea,0,0,1308974,0,0
2020-03-01,Equatorial Guinea,0,0,1308974,0,0
2020-03-02,Equatorial Guinea,0,0,1308974,0,0
2020-03-03,Equatorial Guinea,0,0,1308974,0,0
2020-03-04,Equatorial Guinea,0,0,1308974,0,0
2020-03-05,Equatorial Guinea,0,0,1308974,0,0
2020-03-06,Equatorial Guinea,0,0,1308974,0,0
2020-03-07,Equatorial Guinea,0,0,1308974,0,0
2020-03-08,Equatorial Guinea,0,0,1308974,0,0
2020-03-09,Equatorial Guinea,0,0,1308974,0,0
2020-03-10,Equatorial Guinea,0,0,1308974,0,0
2020-03-11,Equatorial Guinea,0,0,1308974,0,0
2020-03-12,Equatorial Guinea,0,0,1308974,0,0
2020-03-13,Equatorial Guinea,0,0,1308974,0,0
2020-03-14,Equatorial Guinea,0,0,1308974,0,0
2020-03-15,Equatorial Guinea,1,1,1308974,1,7.639571145034202e-7
2020-03-16,Equatorial Guinea,1,0,1308974,0,7.639571145034202e-7
2020-03-17,Equatorial Guinea,1,0,1308974,0,7.639571145034202e-7
2020-03-18,Equatorial Guinea,4,3,1308974,0.8660254037844386,3.055828458013681e-6
2020-03-19,Equatorial Guinea,6,2,1308974,0.5773502691896257,4.583742687020521e-6
2020-03-20,Equatorial Guinea,6,0,1308974,0,4.583742687020521e-6
2020-03-21,Equatorial Guinea,6,0,1308974,0,4.583742687020521e-6
2020-03-22,Equatorial Guinea,6,0,1308974,0,4.583742687020521e-6
2020-03-23,Equatorial Guinea,9,3,1308974,0.5773502691896257,6.875614030530782e-6
2020-03-24,Equatorial Guinea,9,0,1308974,0,6.875614030530782e-6
2020-03-25,Equatorial Guinea,9,0,1308974,0,6.875614030530782e-6
2020-03-26,Equatorial Guinea,12,3,1308974,0.5,9.167485374041043e-6
2020-03-27,Equatorial Guinea,12,0,1308974,0,9.167485374041043e-6
2020-03-28,Equatorial Guinea,12,0,1308974,0,9.167485374041043e-6
2020-03-29,Equatorial Guinea,12,0,1308974,0,9.167485374041043e-6
2020-03-30,Equatorial Guinea,12,0,1308974,0,9.167485374041043e-6
2020-03-31,Equatorial Guinea,12,0,1308974,0,9.167485374041043e-6
2020-04-01,Equatorial Guinea,15,3,1308974,0.44721359549995793,1.1459356717551304e-5
2020-04-02,Equatorial Guinea,15,0,1308974,0,1.1459356717551304e-5
2020-04-03,Equatorial Guinea,16,1,1308974,0.25,1.2223313832054724e-5
2020-04-04,Equatorial Guinea,16,0,1308974,0,1.2223313832054724e-5
2020-04-05,Equatorial Guinea,16,0,1308974,0,1.2223313832054724e-5
2020-04-06,Equatorial Guinea,16,0,1308974,0,1.2223313832054724e-5
2020-04-07,Equatorial Guinea,16,0,1308974,0,1.2223313832054724e-5
2020-04-08,Equatorial Guinea,18,2,1308974,0.3333333333333333,1.3751228061061565e-5
2020-04-09,Equatorial Guinea,18,0,1308974,0,1.3751228061061565e-5
2020-04-10,Equatorial Guinea,18,0,1308974,0,1.3751228061061565e-5
2020-04-11,Equatorial Guinea,18,0,1308974,0,1.3751228061061565e-5
2020-04-12,Equatorial Guinea,21,3,1308974,0.3779644730092272,1.6043099404571826e-5
2020-04-13,Equatorial Guinea,21,0,1308974,0,1.6043099404571826e-5
2020-04-14,Equatorial Guinea,41,20,1308974,0.6984302957695782,3.132224169464023e-5
2020-04-15,Equatorial Guinea,51,10,1308974,0.44280744277004763,3.896181283967443e-5
2020-01-22,Eritrea,0,0,NA,0,NA
2020-01-23,Eritrea,0,0,NA,0,NA
2020-01-24,Eritrea,0,0,NA,0,NA
2020-01-25,Eritrea,0,0,NA,0,NA
2020-01-26,Eritrea,0,0,NA,0,NA
2020-01-27,Eritrea,0,0,NA,0,NA
2020-01-28,Eritrea,0,0,NA,0,NA
2020-01-29,Eritrea,0,0,NA,0,NA
2020-01-30,Eritrea,0,0,NA,0,NA
2020-01-31,Eritrea,0,0,NA,0,NA
2020-02-01,Eritrea,0,0,NA,0,NA
2020-02-02,Eritrea,0,0,NA,0,NA
2020-02-03,Eritrea,0,0,NA,0,NA
2020-02-04,Eritrea,0,0,NA,0,NA
2020-02-05,Eritrea,0,0,NA,0,NA
2020-02-06,Eritrea,0,0,NA,0,NA
2020-02-07,Eritrea,0,0,NA,0,NA
2020-02-08,Eritrea,0,0,NA,0,NA
2020-02-09,Eritrea,0,0,NA,0,NA
2020-02-10,Eritrea,0,0,NA,0,NA
2020-02-11,Eritrea,0,0,NA,0,NA
2020-02-12,Eritrea,0,0,NA,0,NA
2020-02-13,Eritrea,0,0,NA,0,NA
2020-02-14,Eritrea,0,0,NA,0,NA
2020-02-15,Eritrea,0,0,NA,0,NA
2020-02-16,Eritrea,0,0,NA,0,NA
2020-02-17,Eritrea,0,0,NA,0,NA
2020-02-18,Eritrea,0,0,NA,0,NA
2020-02-19,Eritrea,0,0,NA,0,NA
2020-02-20,Eritrea,0,0,NA,0,NA
2020-02-21,Eritrea,0,0,NA,0,NA
2020-02-22,Eritrea,0,0,NA,0,NA
2020-02-23,Eritrea,0,0,NA,0,NA
2020-02-24,Eritrea,0,0,NA,0,NA
2020-02-25,Eritrea,0,0,NA,0,NA
2020-02-26,Eritrea,0,0,NA,0,NA
2020-02-27,Eritrea,0,0,NA,0,NA
2020-02-28,Eritrea,0,0,NA,0,NA
2020-02-29,Eritrea,0,0,NA,0,NA
2020-03-01,Eritrea,0,0,NA,0,NA
2020-03-02,Eritrea,0,0,NA,0,NA
2020-03-03,Eritrea,0,0,NA,0,NA
2020-03-04,Eritrea,0,0,NA,0,NA
2020-03-05,Eritrea,0,0,NA,0,NA
2020-03-06,Eritrea,0,0,NA,0,NA
2020-03-07,Eritrea,0,0,NA,0,NA
2020-03-08,Eritrea,0,0,NA,0,NA
2020-03-09,Eritrea,0,0,NA,0,NA
2020-03-10,Eritrea,0,0,NA,0,NA
2020-03-11,Eritrea,0,0,NA,0,NA
2020-03-12,Eritrea,0,0,NA,0,NA
2020-03-13,Eritrea,0,0,NA,0,NA
2020-03-14,Eritrea,0,0,NA,0,NA
2020-03-15,Eritrea,0,0,NA,0,NA
2020-03-16,Eritrea,0,0,NA,0,NA
2020-03-17,Eritrea,0,0,NA,0,NA
2020-03-18,Eritrea,0,0,NA,0,NA
2020-03-19,Eritrea,0,0,NA,0,NA
2020-03-20,Eritrea,0,0,NA,0,NA
2020-03-21,Eritrea,1,1,NA,1,NA
2020-03-22,Eritrea,1,0,NA,0,NA
2020-03-23,Eritrea,1,0,NA,0,NA
2020-03-24,Eritrea,1,0,NA,0,NA
2020-03-25,Eritrea,4,3,NA,0.8660254037844386,NA
2020-03-26,Eritrea,6,2,NA,0.5773502691896257,NA
2020-03-27,Eritrea,6,0,NA,0,NA
2020-03-28,Eritrea,6,0,NA,0,NA
2020-03-29,Eritrea,12,6,NA,0.7071067811865476,NA
2020-03-30,Eritrea,12,0,NA,0,NA
2020-03-31,Eritrea,15,3,NA,0.44721359549995793,NA
2020-04-01,Eritrea,15,0,NA,0,NA
2020-04-02,Eritrea,22,7,NA,0.5640760748177662,NA
2020-04-03,Eritrea,22,0,NA,0,NA
2020-04-04,Eritrea,29,7,NA,0.4913036844405175,NA
2020-04-05,Eritrea,29,0,NA,0,NA
2020-04-06,Eritrea,31,2,NA,0.254000254000381,NA
2020-04-07,Eritrea,31,0,NA,0,NA
2020-04-08,Eritrea,33,2,NA,0.24618298195866548,NA
2020-04-09,Eritrea,33,0,NA,0,NA
2020-04-10,Eritrea,34,1,NA,0.17149858514250885,NA
2020-04-11,Eritrea,34,0,NA,0,NA
2020-04-12,Eritrea,34,0,NA,0,NA
2020-04-13,Eritrea,34,0,NA,0,NA
2020-04-14,Eritrea,34,0,NA,0,NA
2020-04-15,Eritrea,35,1,NA,0.1690308509457033,NA
2020-01-22,Estonia,0,0,1321977,0,0
2020-01-23,Estonia,0,0,1321977,0,0
2020-01-24,Estonia,0,0,1321977,0,0
2020-01-25,Estonia,0,0,1321977,0,0
2020-01-26,Estonia,0,0,1321977,0,0
2020-01-27,Estonia,0,0,1321977,0,0
2020-01-28,Estonia,0,0,1321977,0,0
2020-01-29,Estonia,0,0,1321977,0,0
2020-01-30,Estonia,0,0,1321977,0,0
2020-01-31,Estonia,0,0,1321977,0,0
2020-02-01,Estonia,0,0,1321977,0,0
2020-02-02,Estonia,0,0,1321977,0,0
2020-02-03,Estonia,0,0,1321977,0,0
2020-02-04,Estonia,0,0,1321977,0,0
2020-02-05,Estonia,0,0,1321977,0,0
2020-02-06,Estonia,0,0,1321977,0,0
2020-02-07,Estonia,0,0,1321977,0,0
2020-02-08,Estonia,0,0,1321977,0,0
2020-02-09,Estonia,0,0,1321977,0,0
2020-02-10,Estonia,0,0,1321977,0,0
2020-02-11,Estonia,0,0,1321977,0,0
2020-02-12,Estonia,0,0,1321977,0,0
2020-02-13,Estonia,0,0,1321977,0,0
2020-02-14,Estonia,0,0,1321977,0,0
2020-02-15,Estonia,0,0,1321977,0,0
2020-02-16,Estonia,0,0,1321977,0,0
2020-02-17,Estonia,0,0,1321977,0,0
2020-02-18,Estonia,0,0,1321977,0,0
2020-02-19,Estonia,0,0,1321977,0,0
2020-02-20,Estonia,0,0,1321977,0,0
2020-02-21,Estonia,0,0,1321977,0,0
2020-02-22,Estonia,0,0,1321977,0,0
2020-02-23,Estonia,0,0,1321977,0,0
2020-02-24,Estonia,0,0,1321977,0,0
2020-02-25,Estonia,0,0,1321977,0,0
2020-02-26,Estonia,0,0,1321977,0,0
2020-02-27,Estonia,1,1,1321977,1,7.564428125451501e-7
2020-02-28,Estonia,1,0,1321977,0,7.564428125451501e-7
2020-02-29,Estonia,1,0,1321977,0,7.564428125451501e-7
2020-03-01,Estonia,1,0,1321977,0,7.564428125451501e-7
2020-03-02,Estonia,1,0,1321977,0,7.564428125451501e-7
2020-03-03,Estonia,2,1,1321977,0.7071067811865476,1.5128856250903003e-6
2020-03-04,Estonia,2,0,1321977,0,1.5128856250903003e-6
2020-03-05,Estonia,3,1,1321977,0.5773502691896257,2.2693284376354506e-6
2020-03-06,Estonia,10,7,1321977,0.8366600265340756,7.564428125451502e-6
2020-03-07,Estonia,10,0,1321977,0,7.564428125451502e-6
2020-03-08,Estonia,10,0,1321977,0,7.564428125451502e-6
2020-03-09,Estonia,10,0,1321977,0,7.564428125451502e-6
2020-03-10,Estonia,12,2,1321977,0.408248290463863,9.077313750541803e-6
2020-03-11,Estonia,16,4,1321977,0.5,1.2103085000722402e-5
2020-03-12,Estonia,16,0,1321977,0,1.2103085000722402e-5
2020-03-13,Estonia,79,63,1321977,0.8930108366813808,5.975898219106687e-5
2020-03-14,Estonia,115,36,1321977,0.5595028849441883,8.699092344269227e-5
2020-03-15,Estonia,171,56,1321977,0.5722633835193014,1.293517209452207e-4
2020-03-16,Estonia,205,34,1321977,0.4072513456534986,1.5507077657175578e-4
2020-03-17,Estonia,225,20,1321977,0.29814239699997197,1.7019963282265878e-4
2020-03-18,Estonia,258,33,1321977,0.3576408488192953,1.9516224563664874e-4
2020-03-19,Estonia,267,9,1321977,0.18359701840863138,2.019702309495551e-4
2020-03-20,Estonia,283,16,1321977,0.2377753193111056,2.140733159502775e-4
2020-03-21,Estonia,306,23,1321977,0.2741594402766581,2.3147150063881596e-4
2020-03-22,Estonia,326,20,1321977,0.24768870230903497,2.46600356889719e-4
2020-03-23,Estonia,352,26,1321977,0.2717786532523045,2.6626787001589287e-4
2020-03-24,Estonia,369,17,1321977,0.2146403054055949,2.791273978291604e-4
2020-03-25,Estonia,404,35,1321977,0.2943359702216782,3.0560289626824065e-4
2020-03-26,Estonia,538,134,1321977,0.499069766636149,4.069662331492908e-4
2020-03-27,Estonia,575,37,1321977,0.25366873297069253,4.3495461721346137e-4
2020-03-28,Estonia,645,70,1321977,0.3294345637345082,4.8790561409162186e-4
2020-03-29,Estonia,679,34,1321977,0.2237713960775677,5.13624669718157e-4
2020-03-30,Estonia,715,36,1321977,0.22438727760202973,5.408566109697824e-4
2020-03-31,Estonia,745,30,1321977,0.20067001862719533,5.635498953461369e-4
2020-04-01,Estonia,779,34,1321977,0.20891553224901896,5.89268950972672e-4
2020-04-02,Estonia,858,79,1321977,0.30343795424203623,6.490279331637388e-4
2020-04-03,Estonia,961,103,1321977,0.3273835988739426,7.269415428558893e-4
2020-04-04,Estonia,1039,78,1321977,0.2739930378551073,7.85944082234411e-4
2020-04-05,Estonia,1097,58,1321977,0.22993796476227127,8.298177653620298e-4
2020-04-06,Estonia,1108,11,1321977,0.09963833516240132,8.381386363000264e-4
2020-04-07,Estonia,1149,41,1321977,0.18889998090267363,8.691527916143776e-4
2020-04-08,Estonia,1185,36,1321977,0.17429786813223802,8.96384732866003e-4
2020-04-09,Estonia,1207,22,1321977,0.13500744095606196,9.130264747419963e-4
2020-04-10,Estonia,1258,51,1321977,0.2013468165642073,9.516050581817989e-4
2020-04-11,Estonia,1304,46,1321977,0.18781925785081757,9.86401427558876e-4
2020-04-12,Estonia,1309,5,1321977,0.06180380006166808,9.901836416216015e-4
2020-04-13,Estonia,1332,23,1321977,0.13140497428662,0.0010075818263101401
2020-04-14,Estonia,1373,41,1321977,0.1728051414087705,0.0010385959816244911
2020-04-15,Estonia,1400,27,1321977,0.13887301496588272,0.0010590199375632102
2020-01-22,Eswatini,0,0,1136191,0,0
2020-01-23,Eswatini,0,0,1136191,0,0
2020-01-24,Eswatini,0,0,1136191,0,0
2020-01-25,Eswatini,0,0,1136191,0,0
2020-01-26,Eswatini,0,0,1136191,0,0
2020-01-27,Eswatini,0,0,1136191,0,0
2020-01-28,Eswatini,0,0,1136191,0,0
2020-01-29,Eswatini,0,0,1136191,0,0
2020-01-30,Eswatini,0,0,1136191,0,0
2020-01-31,Eswatini,0,0,1136191,0,0
2020-02-01,Eswatini,0,0,1136191,0,0
2020-02-02,Eswatini,0,0,1136191,0,0
2020-02-03,Eswatini,0,0,1136191,0,0
2020-02-04,Eswatini,0,0,1136191,0,0
2020-02-05,Eswatini,0,0,1136191,0,0
2020-02-06,Eswatini,0,0,1136191,0,0
2020-02-07,Eswatini,0,0,1136191,0,0
2020-02-08,Eswatini,0,0,1136191,0,0
2020-02-09,Eswatini,0,0,1136191,0,0
2020-02-10,Eswatini,0,0,1136191,0,0
2020-02-11,Eswatini,0,0,1136191,0,0
2020-02-12,Eswatini,0,0,1136191,0,0
2020-02-13,Eswatini,0,0,1136191,0,0
2020-02-14,Eswatini,0,0,1136191,0,0
2020-02-15,Eswatini,0,0,1136191,0,0
2020-02-16,Eswatini,0,0,1136191,0,0
2020-02-17,Eswatini,0,0,1136191,0,0
2020-02-18,Eswatini,0,0,1136191,0,0
2020-02-19,Eswatini,0,0,1136191,0,0
2020-02-20,Eswatini,0,0,1136191,0,0
2020-02-21,Eswatini,0,0,1136191,0,0
2020-02-22,Eswatini,0,0,1136191,0,0
2020-02-23,Eswatini,0,0,1136191,0,0
2020-02-24,Eswatini,0,0,1136191,0,0
2020-02-25,Eswatini,0,0,1136191,0,0
2020-02-26,Eswatini,0,0,1136191,0,0
2020-02-27,Eswatini,0,0,1136191,0,0
2020-02-28,Eswatini,0,0,1136191,0,0
2020-02-29,Eswatini,0,0,1136191,0,0
2020-03-01,Eswatini,0,0,1136191,0,0
2020-03-02,Eswatini,0,0,1136191,0,0
2020-03-03,Eswatini,0,0,1136191,0,0
2020-03-04,Eswatini,0,0,1136191,0,0
2020-03-05,Eswatini,0,0,1136191,0,0
2020-03-06,Eswatini,0,0,1136191,0,0
2020-03-07,Eswatini,0,0,1136191,0,0
2020-03-08,Eswatini,0,0,1136191,0,0
2020-03-09,Eswatini,0,0,1136191,0,0
2020-03-10,Eswatini,0,0,1136191,0,0
2020-03-11,Eswatini,0,0,1136191,0,0
2020-03-12,Eswatini,0,0,1136191,0,0
2020-03-13,Eswatini,0,0,1136191,0,0
2020-03-14,Eswatini,1,1,1136191,1,8.8013370991321e-7
2020-03-15,Eswatini,1,0,1136191,0,8.8013370991321e-7
2020-03-16,Eswatini,1,0,1136191,0,8.8013370991321e-7
2020-03-17,Eswatini,1,0,1136191,0,8.8013370991321e-7
2020-03-18,Eswatini,1,0,1136191,0,8.8013370991321e-7
2020-03-19,Eswatini,1,0,1136191,0,8.8013370991321e-7
2020-03-20,Eswatini,1,0,1136191,0,8.8013370991321e-7
2020-03-21,Eswatini,1,0,1136191,0,8.8013370991321e-7
